Unnamed: 0.1,Unnamed: 0,duration (ms),danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,spec_rate,labels,uri,track_name,artist_name,mbid,average_loudness,dynamic_complexity,chords_changes_rate,chords_histogram_mean,chords_histogram_stdev,chords_number_rate,key_strength,thpcp_mean,thpcp_stdev,tuning_diatonic_strength,tuning_equal_tempered_deviation,tuning_frequency,tuning_nontempered_energy_ratio,beats_count,beats_position_mean,beats_position_stdev,bpm,onset_rate,bpm_histogram_mean,bpm_histogram_stdev,bpm_histogram_first_peak_bpm,bpm_histogram_first_peak_weight,bpm_histogram_second_peak_bpm,bpm_histogram_second_peak_spread,bpm_histogram_second_peak_weight,genre_cluster
206127,206127,243357.0,1.10160303116,0.622,-6.951,0.031,0.0397,0.0,0.149,0.223,142.942,1.2738487078654e-07,1,spotify:track:0OyQns5ayNK2OVaES0Vb8t,Righteous,Juice WRLD,0a198d19-63ad-4114-93a4-f7a06317d710,0.804843902588,5.90861749649,0.0558946952224,4.166666656421687,6.337007433829755,0.00190766877495,0.816012263298,0.2856292060266305,0.2298224443458831,0.583528518677,0.178895503283,434.193115234,0.892946720123,579.0,121.72609832812012,69.86903136760012,142.967987061,3.91176581383,,,,,,,,rock
26320,26320,166493.0,0.531,0.337,-13.388,0.0288,0.49,0.00554,0.159,0.6,68.476,1.7298024541572318e-07,0,spotify:track:0JGycbFUWSITx4NFCkEeqM,You Shook Me,Muddy Waters,c9b3ab3d-5615-4830-8aa5-08ab4b2ce6cf,,,,,,,,,,,,,,,,,,,,,,,,,,unknown
196485,196485,436360.0,1.13681256771,0.247,-13.652,0.0437,0.938,8.49e-06,0.123,0.0918,169.852,1.0014666788889909e-07,0,spotify:track:1HrYAKyf2iPS38aaxe5NXr,Blessed We Are,Peia,a344636d-be16-4d5b-941f-1633ca55f874,0.384130835533,6.75056886673,0.0393868423998,4.166666726580979,7.972906183123028,0.000958058342803,0.794914484024,0.3415112725148861,0.2390541125674176,0.61707007885,0.00306334951892,442.548919678,0.64523255825,647.0,216.6182174420048,127.4835954920094,84.8983917236,2.91618132591,,,,,,,,unknown
194287,194287,275005.0,0.686,0.569,-7.529,0.0349,0.0289,2.46e-05,0.154,0.365,118.025,1.2690678351302704e-07,1,spotify:track:3857cgslWSrSjUJvpjZHD3,I need a break,Bluegate Studios,417e23bc-305b-4cbc-abef-671b2d103a30,,,,,,,,,,,,,,,,,,,,,,,,,,unknown
189092,189092,277686.0,0.535,0.716,-3.596,0.0278,0.158,1.91e-06,0.0937,0.615,140.032,1.0011307736076e-07,0,spotify:track:03XONBRA5fulEuMs7gNQ05,悪ノ娘,mothy,bf68946d-54a3-4c82-9178-d341419d2b5d,,,,,,,,,,,,,,,,,,,,,,,,,,unknown
174012,174012,310000.0,1.23855161667,0.621,-9.863,0.0251,0.0221,0.0753,0.113,0.694,110.317,8.096774193548387e-08,0,spotify:track:0ZAdCDeysyoh5BOpuSGKy3,It's Alright,Horsebeach,94cbc2f3-15e0-4260-98a5-c317200b4be1,0.95467966795,2.00679159164,0.0464274957776,4.166666667596708,8.63851109881555,0.00120590894949,0.78147059679,0.4087918711205,0.2529535791143565,0.623162984848,0.263166755438,434.193115234,0.972246408463,565.0,154.23790879818213,88.84882496418469,110.106918335,3.30818033218,,,,,,,,unknown
271638,271638,145323.0,0.394,0.07,-14.703,0.0307,0.973,8.59e-05,0.118,0.446,90.833,2.1125355243148026e-07,0,spotify:track:3Ypu4C8yz92BZa94oTjLFT,Edelweiss,The Macarons Project,a80bc145-466c-4372-8751-086ec39976a8,,,,,,,,,,,,,,,,,,,,,,,,,,unknown
36488,36488,273793.0,0.205,0.435,-8.67,0.0319,0.762,8.4e-06,0.0928,0.0626,135.363,1.1651137903452608e-07,0,spotify:track:34Vn4zgv735jI9z0KBfiRd,Honor Him / Now We Are Free,Eight Beat Measure,c2403cbd-8952-4d29-8bac-d2f7f37b17d2,,,,,,,,,,,,,,,,,,,,,,,,,,unknown
64952,64952,427015.0,0.701,0.965,-8.84,0.0463,0.000355,0.634,0.0463,0.108,130.018,1.0842710443427049e-07,1,spotify:track:0zrezb434kWZMjcJKoEeoY,Where is Osama,Peter Presta,6c74906c-8663-42d1-bdee-cc4e27fd03ed,,,,,,,,,,,,,,,,,,,,,,,,,,unknown
277270,277270,140952.0,0.498,0.0583,-22.276,0.0342,0.982,0.947,0.0994,0.14,125.963,2.42635790907543e-07,3,spotify:track:79KN1dv6J0GhBPFqR5Bzr6,Looking At The Stars,Mr. Donsai,f8fd15e0-c8a1-40fa-b13f-513a021b2619,,,,,,,,,,,,,,,,,,,,,,,,,,unknown
221300,221300,209348.0,0.604,0.688,-4.366,0.0429,0.064,0.0,0.0753,0.497,139.988,2.049219481437607e-07,2,spotify:track:5VOYPBIiytOnkQi7jLQlNV,Karma,Letdown.,5f8e2220-cab3-4052-a8e9-c4382faed420,,,,,,,,,,,,,,,,,,,,,,,,,,unknown
254561,254561,131333.0,0.259,0.0963,-12.694,0.0462,0.983,0.655,0.101,0.707,106.755,3.5177754258259537e-07,0,spotify:track:2wNAz66YYsVDy9J8gejtuF,Clouds Over China,"Aldo Crianza, Marty Stone",8c1a0c29-9a2e-44f2-b36c-bc1d10635a55,,,,,,,,,,,,,,,,,,,,,,,,,,unknown
10605,10605,131475.0,0.477,0.842,-6.009,0.033,1.18e-05,0.774,0.248,0.518,100.088,2.50998288648032e-07,2,spotify:track:4b1DA6IbVI2M9low8qns2N,Anirak,Beach Goons,328892a8-7fb7-4061-a7b3-533e0a4c1492,,,,,,,,,,,,,,,,,,,,,,,,,,unknown
40493,40493,231493.0,0.173,0.00501,-46.416,0.0546,0.973,0.278,0.0643,0.0345,116.607,2.358602635932836e-07,0,spotify:track:3pgZwpltXXCGZBswXC3cHz,The Lamb,John Tavener,f87cc8bf-c97a-4014-bdf0-4cfe09d3d021,,,,,,,,,,,,,,,,,,,,,,,,,,unknown
53091,53091,236160.0,0.462,0.853,-5.852,0.0765,0.138,0.0,0.733,0.464,178.031,3.239329268292683e-07,1,spotify:track:1mD2bpSMe6HhLjLWbkScwr,Loser,Casey Donahew,28703b04-37be-4524-8eb4-916cde7889b2,,,,,,,,,,,,,,,,,,,,,,,,,,unknown
201572,201572,179973.0,0.679,0.443,-8.528,0.153,0.427,0.0,0.106,0.363,104.049,8.501275191278692e-07,0,spotify:track:7EkiMl81fUHVwpItgtzI4r,I'll Kill You (feat. Jhené Aiko),Summer Walker,ff96a00c-9a91-4372-82b8-75dc0c3dcf5c,,,,,,,,,,,,,,,,,,,,,,,,,,unknown
33522,33522,592600.0,0.283,0.0403,-25.119,0.042,0.994,0.898,0.119,0.255,78.943,7.087411407357408e-08,3,spotify:track:5qGu8t19jUFtzeGsJZKD9q,"Mozart: Quintet for Piano and Winds in E-Flat Major, K. 452: I. Largo - Allegro moderato",Wolfgang Amadeus Mozart,ddf6d79d-e7f3-449f-bf57-5fcf2ca6c4df,,,,,,,,,,,,,,,,,,,,,,,,,,unknown
192682,192682,242253.0,0.5,0.417,-11.239,0.0325,0.871,1.71e-05,0.232,0.455,120.067,1.3415726533830338e-07,0,spotify:track:350kyj3PwTFlQMOpWzRd3O,Volveré,Diego Verdaguer,b32e0769-550a-49e5-9f50-e18ae316f044,,,,,,,,,,,,,,,,,,,,,,,,,,unknown
272099,272099,159467.0,0.262,0.344,-10.692,0.0326,0.859,0.0,0.198,0.253,135.825,2.044310108047433e-07,0,spotify:track:6Dz0GiDizGeXefxXnrbPpz,On The Street Where You Live,Vic Damone,3f139865-6261-4094-8048-3482f44fd331,,,,,,,,,,,,,,,,,,,,,,,,,,unknown
152775,152775,153125.0,0.989141464233,0.19,-11.137,0.0401,0.697,0.0,0.0788,0.495,105.14,2.618775510204081e-07,0,spotify:track:3kOjVFw4sgfAl3BhPBQubG,Would You,Pink Sweat$,8ed03797-a4c9-433d-b7a1-ad929258e3ab,0.557911634445,7.60333061218,0.0721430703998,4.1666667206825005,6.685487319778715,0.00394058786333,0.810035705566,0.3976134136319721,0.2117206546431058,0.569750487804,0.0463884323835,438.731048584,0.665374696255,275.0,73.56989184153248,44.52817046955492,105.004150391,2.99058651924,,,,,,,,unknown
30329,30329,329627.0,0.378,0.0154,-29.74,0.0445,0.993,0.917,0.0794,0.0746,131.073,1.3500107697488372e-07,3,spotify:track:6HNUntao7jCtKR2cGKgqn0,"Rêverie, CD 76",Claude Debussy,3c871c91-c718-4722-9fd4-1ec1727e1c19,,,,,,,,,,,,,,,,,,,,,,,,,,unknown
9865,9865,258640.0,1.2678643465,0.661,-12.959,0.0477,0.000215,0.00305,0.0936,0.414,77.555,1.844262295081967e-07,2,spotify:track:2fUnYx6x7xJIMQboUHhdAW,Gullible's Travels,Soul Asylum,db0059fb-37b4-4988-9c0c-ff516943aa22,0.911182224751,3.51564240456,0.0488284751773,4.166666709044987,8.361599409907575,0.00232516555116,0.849691689014,0.4066877795590278,0.2217088020642753,0.697433948517,0.285392999649,434.193115234,0.963566303253,470.0,142.81077146911733,70.32902554989627,118.086868286,4.88082075119,,,,,,,,unknown
139014,139014,154403.0,0.797,0.95,-5.871,0.0733,0.202,0.000173,0.0824,0.732,128.049,4.747317085807919e-07,1,spotify:track:2MKiL2LuTQfVfGKdbmYze3,Jogação,Anitta,ff007089-8ff8-410a-a18a-43f19ec49fa1,,,,,,,,,,,,,,,,,,,,,,,,,,unknown
16590,16590,210373.0,1.01392662525,0.903,-5.067,0.0404,0.00516,0.00526,0.101,0.3,140.013,1.92039853022964e-07,2,spotify:track:6fvlozYEwLmyBAvpSgnLx9,I Stole from the Dead,Megosh,55fd3b45-8c4b-4fc4-b8da-b8478762887b,0.850820660591,3.81615638733,0.047671597451,4.166666662012229,8.75129822731225,0.0017656146083,0.720689535141,0.4502215784870833,0.2518856191161447,0.528328955173,0.239906683564,434.193115234,0.948431193829,466.0,100.8421932046374,61.40135323854118,140.003738403,3.63620114326,,,,,,,,unknown
5300,5300,174000.0,0.134,0.281,-17.91,0.0321,0.67,0.984,0.884,0.0986,95.092,1.8448275862068964e-07,3,spotify:track:7AVLKd5agjTZWrfjxBTMHX,Somos Tierra,Ancestral Beats,8f819f05-25e5-489e-9ffc-d64b529263bf,,,,,,,,,,,,,,,,,,,,,,,,,,unknown
164577,164577,174000.0,0.90545552969,0.946,-2.951,0.0757,0.0613,0.354,0.377,0.145,159.919,4.350574712643679e-07,2,spotify:track:0J1MUpcqnQbXolwwiKHNwB,Riot,Snavs,e2c049ad-67a2-42e3-98bb-570e91c2c076,0.608542501926,5.23382806778,0.0690899714828,4.166666626772254,6.058183880325121,0.00412477459759,0.491536796093,0.3781075498296389,0.1763609740007299,0.459211647511,0.177862152457,434.193115234,0.827939510345,415.0,89.85769793449668,51.70749476243541,139.568084717,3.64277791977,,,,,,,,unknown
24397,24397,321600.0,1.06787705421,0.384,-9.295,0.0536,0.271,0.00193,0.0687,0.837,133.149,1.666666666666667e-07,1,spotify:track:646NxfLugCOxvB8V2bpHu2,Find Yourself,Lukas Nelson and Promise of the Real,3b748ace-7a72-48b6-9a64-1712fd5d9467,0.825271070004,4.390437603,0.0495928935707,4.1666666689978165,9.49540691286222,0.00111028866377,0.730086922646,0.4054149020876944,0.2276706310564909,0.658234536648,0.224901735783,434.193115234,0.933918356895,836.0,187.9994839500844,108.46258061265162,133.497055054,3.4193816185,,,,,,,,unknown
275043,275043,258000.0,1.61810493469,0.31,-8.979,0.0299,0.0393,5.54e-06,0.0446,0.255,134.104,1.1589147286821705e-07,0,spotify:track:4CIgAAGGh1gO2MYohEq8hZ,I Wanna Luv U,Donell Jones,ef6f99dc-316d-47a0-abf5-ca49d99deef1,0.858988761902,4.65342521667,0.052555795759,4.166666714165617,9.128396585476228,0.00179985596333,0.686945617199,0.3298311867855028,0.2842961760537283,0.563491046429,0.109911426902,436.456176758,0.817677795887,574.0,128.91843988660335,74.20793661470337,133.969390869,3.27194595337,,,,,,,,unknown
113427,113427,426333.0,0.364,0.453,-6.473,0.0432,0.194,0.0,0.867,0.199,80.21,1.0132924263427885e-07,0,spotify:track:18gq2RkNXWCyf3Rnjkx9Bs,My Worship Is For Real,Bishop Larry Trotter,f7e1ac4a-e02c-4e78-90bf-65383651eb2c,,,,,,,,,,,,,,,,,,,,,,,,,,unknown
254107,254107,261239.0,0.265,0.467,-9.092,0.0305,0.276,0.0529,0.165,0.35,70.93,1.167513273286149e-07,0,spotify:track:1mAI9jgfPWQTOE5PGPFPaP,Ol' 55 - 2013 Remaster,Eagles,0e0061c2-eb90-4955-a886-003ade02f349,,,,,,,,,,,,,,,,,,,,,,,,,,unknown
52438,52438,226147.0,0.576,0.843,-5.26,0.029,0.0214,8.04e-05,0.157,0.628,126.009,1.282351744661658e-07,1,spotify:track:3kOi5KZTcCOdqFlUjF9CDZ,Neon Eyes,Morgan Wallen,af1c28e0-ff2b-487f-81d9-72efb0397a83,,,,,,,,,,,,,,,,,,,,,,,,,,unknown
156942,156942,174667.0,0.671,0.63,-6.811,0.194,0.148,0.00426,0.135,0.541,89.797,1.110684903273085e-06,1,spotify:track:6CypFRPf2anxuaHo9o5op0,sweetest love,Rhea Marcia,4fc550ec-2c45-4141-961e-c183e0fb2787,,,,,,,,,,,,,,,,,,,,,,,,,,unknown
147767,147767,64000.0,0.275,0.524,-18.69,0.524,0.00147,3.74e-05,0.661,0.0444,115.245,8.1875e-06,2,spotify:track:3VuX6F6iUMGGKrF3fo0Mqx,Ocean Noises,Melodies of Nature,380dee4c-fceb-4a34-9651-0a564df1b7fc,,,,,,,,,,,,,,,,,,,,,,,,,,unknown
179143,179143,161400.0,1.22862970829,0.55,-6.354,0.0669,0.452,6.84e-05,0.298,0.942,133.979,4.1449814126394054e-07,1,spotify:track:4fBpplKadn8ZXsEyeuFGN9,La Boa,La Sonora Santanera,e94b78f5-b1c3-4af1-be00-13e118707040,0.835491895676,5.17629003525,0.0640796497464,4.166666646796291,7.953556084269314,0.003318866482,0.644368112087,0.4363447502255277,0.1804298776406055,0.547380268574,0.0882732123137,435.700531006,0.715122103691,373.0,91.85340760365348,52.61886077210628,122.676696777,3.68417930603,,,,,,,,unknown
61092,61092,156790.0,1.22256803513,0.872,-6.26,0.104,0.00235,0.846,0.0511,0.355,123.942,6.633076089036291e-07,1,spotify:track:0jSwtnn4Ru7bZFvgYdA4RN,Quento,Phil Harris,4b81bce2-918a-4fc2-99c3-4fd625117d77,0.878480136395,6.16272783279,0.167797371745,4.166666648042416,5.724569890124132,0.00859339628369,0.569188892841,0.4131595409578888,0.1328925996852187,0.518344223499,0.235365644097,434.193115234,0.842440783978,203.0,49.84420527143858,28.80864417443204,124.934387207,3.84869456291,,,,,,,,unknown
181660,181660,683207.0,1.40228557587,0.631,-10.763,0.0385,0.567,0.000224,0.437,0.923,141.662,5.6351881640556966e-08,1,spotify:track:5SR4MTY9ZOVqqmx3WyXVXw,Panihari,Seema Mishra,129058b9-f976-4226-b7fd-8c9127c3034c,0.888258159161,2.96275258064,0.105103522539,4.16666668805258,5.580304314339662,0.00171436101664,0.714512228966,0.3241900296674166,0.1986538540288736,0.652276933193,0.113770455122,441.782684326,0.799661636353,905.0,175.9392864641601,101.49146736901982,154.20552063,5.46122169495,,,,,,,,unknown
246348,246348,133875.0,0.14,0.173,-25.039,0.045,0.537,0.894,0.153,0.0734,100.778,3.361344537815126e-07,3,spotify:track:2ewdRu16Kk2Kxz2Zjf1xfp,777 Hz Good Luck Magnet,Miracle Tones,cef44c23-a189-40d8-8ab8-40341dc9d873,,,,,,,,,,,,,,,,,,,,,,,,,,unknown
155672,155672,101198.0,0.705,0.46,-10.88,0.196,0.0922,1.34e-05,0.111,0.259,141.965,1.936797169904544e-06,1,spotify:track:4IC1ZgIfOtc4nRmknQpqoM,i love freaks,Lijay,0add764f-fb1a-4f3f-95dc-df97ba77043a,,,,,,,,,,,,,,,,,,,,,,,,,,unknown
14973,14973,212323.0,1.1672706604,0.562,-10.99,0.0303,0.117,0.000725,0.129,0.78,133.174,1.4270710191547785e-07,1,spotify:track:1L4Cp6evPrp8bxo487OCJs,Thinking of You,The Colourfield,3612a61d-e7df-4e58-84ad-788d092fdd79,0.905148386955,2.97343349457,0.0525732040405,4.166666633137667,5.725553752751315,0.0028837621212,0.707020640373,0.4172068201005833,0.2206807578800738,0.577342748642,0.106743857265,443.060424805,0.766313135624,465.0,104.90513140757136,60.52016380881734,133.116119385,4.16617536545,,,,,,,,unknown
115972,115972,177907.0,0.707,0.784,-7.012,0.0401,0.262,0.0,0.185,0.928,150.043,2.2539866334658e-07,1,spotify:track:3s3ZwxLO84tL9ZXrTWnpT2,God's Grace Is Sufficient,Greater Vision,357f7543-a050-4cc3-bf12-875a79424d79,,,,,,,,,,,,,,,,,,,,,,,,,,unknown
16561,16561,257120.0,1.17942106724,0.939,-4.974,0.045,0.000547,0.00298,0.15,0.407,104.996,1.7501555693839454e-07,2,spotify:track:3HpzpYdqaJix7A7XizcU3e,In Memoriam,Haken,dd889dd7-cbc9-42f2-a36b-9b452b8364f0,0.922063469887,2.65708255768,0.0768849179149,4.166666604581916,6.726859373547708,0.00281084654853,0.638260900974,0.4897093607320001,0.1715383044854995,0.47148925066,0.186232835054,434.193115234,0.916904509068,524.0,142.45342217568808,81.50137135064003,104.92804718,3.32964730263,,,,,,,,unknown
171991,171991,241987.0,0.395,0.725,-7.129,0.0338,0.135,3.39e-05,0.301,0.413,92.366,1.3967692479348064e-07,1,spotify:track:4IJvbzmvvvNkS0bquQj5xH,The Garden (Part III),Tea Leaf Green,16b0eecd-62d7-4108-8e25-5a1caa3eae7f,,,,,,,,,,,,,,,,,,,,,,,,,,unknown
122421,122421,227567.0,0.845,0.705,-5.784,0.0539,0.536,0.0,0.0665,0.946,123.91,2.3685332231826245e-07,1,spotify:track:6sNMrf3EjjmGtFGHibJhT8,Love and Affection,New York Ska-Jazz Ensemble,6773382a-74ea-45ec-bb86-d2e8a6dc35c3,,,,,,,,,,,,,,,,,,,,,,,,,,unknown
104926,104926,134663.0,0.795,0.658,-7.669,0.24,0.0213,0.0,0.119,0.495,151.038,1.7822267437974796e-06,1,spotify:track:3yVyjLcsEAjOlFop9MXhrd,Who Want It?,Mike Teezy,62a910dd-c9d5-4924-b2c3-46a78e365258,,,,,,,,,,,,,,,,,,,,,,,,,,unknown
9969,9969,182840.0,0.568,0.894,-5.523,0.0283,0.00585,6.29e-05,0.198,0.741,119.85,1.5478013563771604e-07,1,spotify:track:4HsDRooS8fWD8IPMypHSwl,Laid - American Wedding Sdtrk,Matt Nathanson,4ed8ed16-1d33-451d-a0e2-4f21317ae49a,,,,,,,,,,,,,,,,,,,,,,,,,,unknown
180601,180601,243760.0,0.658,0.948,-4.296,0.0542,0.234,0.00544,0.0473,0.79,77.994,2.2234985231375122e-07,1,spotify:track:3O7LLHIbeqhJYV4aqOd15r,Johanna,Feuerschwanz,0e190c1d-4089-4bf2-b862-52895ddb5295,,,,,,,,,,,,,,,,,,,,,,,,,,unknown
169035,169035,205133.0,1.32796525955,0.845,-7.087,0.0745,0.119,0.271,0.29,0.961,119.894,3.631790106906251e-07,1,spotify:track:5cfw8IZYPc4sGAHzd78m1F,Boogie On The Street,Lew Lewis,b8055ac3-51bc-4773-b7bb-3caa74b268fb,0.973645687103,2.02538108826,0.0737389698625,4.166666672411534,7.2888503902492126,0.00316670443863,0.832496225834,0.4451451384358889,0.1791187581769279,0.721642792225,0.0677092820406,437.971466064,0.776789963245,414.0,104.23586097142667,59.31097250296175,120.27973175,4.27741003036,,,,,,,,unknown
1828,1828,198880.0,0.325,0.702,-6.86,0.0577,0.514,0.0,0.98,0.315,170.577,2.90124698310539e-07,1,spotify:track:6XXxkAAmnrc1LI0HMP4tOj,Jolene (Live Under Blackpool Lights),The White Stripes,3223b162-3db7-41a7-88b6-4945e93e147f,,,,,,,,,,,,,,,,,,,,,,,,,,unknown
157463,157463,363240.0,0.637,0.446,-7.767,0.0649,0.336,1.82e-05,0.183,0.423,75.007,1.7866975002753004e-07,0,spotify:track:38eB2BbrR7PLK7zyQYgBDx,Everything You Touch Is Gold,Gregory Porter,3b8eba25-9c7a-4dec-a80f-9e0383a4bf5b,,,,,,,,,,,,,,,,,,,,,,,,,,unknown
60577,60577,359027.0,3.00215911865,0.993,-11.497,0.0448,0.082,0.842,0.0279,0.807,125.006,1.247817016547502e-07,1,spotify:track:6rz02ur8u3OMzFrSn8Tvk2,Freedom - Original Extended Version,Thanya,b421ac6a-866e-4986-8c33-c17cce2b55b5,0.964634120464,3.71877551079,0.0428937263787,4.166666705162788,8.401813206474865,0.00224071694538,0.706163287163,0.5268058189087221,0.1813586401789031,0.628378510475,0.120865404606,442.804626465,0.783581256866,304.0,72.4606169768048,41.7331002516361,126.229797363,6.85366773605,,,,,,,,unknown
229376,229376,271400.0,1.21039569378,0.927,-5.782,0.0505,0.00296,0.0683,0.357,0.697,167.378,1.8607221812822408e-07,2,spotify:track:4YKBYzHTtBZA2P12N5VomO,Perdí Mi Ojo de Venado,Caifanes,b98b7097-bf8e-41b6-880f-585ab4dd6d8f,0.942925691605,3.34298110008,0.0604988187551,4.166666633297158,5.405134936022566,0.00252780597657,0.682698130608,0.4300698915289167,0.1918791399014984,0.417733222246,0.231545999646,434.193115234,0.939722895622,765.0,137.41684256784006,79.10017461964297,165.534591675,3.73843502998,,,,,,,,unknown
252875,252875,220418.0,0.632,0.778,-6.983,0.0283,0.177,0.718,0.395,0.929,126.002,1.283924180420837e-07,0,spotify:track:2SUTwfhzMW6E7esmTVGxUA,Deep Dream,STRFKR,5b9babef-b049-4154-879b-18b02b8c4d01,,,,,,,,,,,,,,,,,,,,,,,,,,unknown
150003,150003,197573.0,0.6,0.708,-6.249,0.038,0.16,0.000139,0.446,0.693,106.167,1.9233397275943575e-07,1,spotify:track:0vDeTWoAooavG2zcCKHmI4,More Than A Woman (2007 Remastered Saturday Night Fever LP Version),Bee Gees,2f845a76-53dc-44ce-b0c4-5179167e71b8,,,,,,,,,,,,,,,,,,,,,,,,,,unknown
235568,235568,244107.0,0.553,0.838,-5.824,0.0317,0.123,3.01e-05,0.053,0.821,129.893,1.298610855075848e-07,1,spotify:track:0Z7O8GMQShj9TJrm2yX1R6,Jump - 2004 Remaster,Van Halen,b94b8ecc-bd19-4160-acc8-63b93acfec74,,,,,,,,,,,,,,,,,,,,,,,,,,unknown
127207,127207,754213.0,0.542,0.524,-8.418,0.0921,0.821,0.000703,0.861,0.589,129.079,1.221140447062037e-07,0,spotify:track:40uFsZFVJQxPfmcipZBwKT,"Soft Winds (Live) - Live At Cafe Bohemia, NY/1955 / Rudy Van Gelder Edition/2001",Art Blakey & The Jazz Messengers,4a0ff634-0169-459b-9a7a-f5b7788c99d4,,,,,,,,,,,,,,,,,,,,,,,,,,unknown
176411,176411,215040.0,1.24706828594,0.54,-7.047,0.0569,0.0861,0.0,0.057,0.672,79.34,2.646019345238095e-07,1,spotify:track:393vXCfn1GAAkcdtctYqfb,Yellowman Getting Married,Yellowman,6c4b4720-8373-4a22-b2a4-9c294a10b771,0.937286973,4.09266471863,0.0779192745686,4.166666700818984,7.729180386031264,0.00259011448361,0.633673489094,0.3211222961545277,0.2156446669602654,0.710244357586,0.107192546129,434.193115234,0.813022136688,566.0,107.29729570706502,61.78668258102904,156.09223938,3.91935443878,,,,,,,,unknown
40332,40332,258800.0,0.910666763783,0.31,-14.701,0.0344,0.825,0.74,0.105,0.291,154.173,1.3292117465224112e-07,0,spotify:track:1TKHQLOysAeh6yqkfx1fU3,The Killing Tent,*shels,f6094451-d61e-4119-ad1b-f38e837a74a6,0.0188835840672,8.9638633728,0.0437668152153,4.166666627553075,8.799716791550859,0.00161434977781,0.730149567127,0.2181716104969583,0.1964476763188982,0.53228199482,0.191821441054,434.193115234,0.973305404186,645.0,126.9079938454516,72.70898526465548,153.662567139,2.9744925499,,,,,,,,unknown
75673,75673,443141.0,1.59375751019,0.427,-8.015,0.0669,6.42e-05,0.537,0.0734,0.42,128.005,1.5096775067077976e-07,1,spotify:track:7nQqukBuClFtuaegbRAdNP,Some Chords,deadmau5,5b219cff-f42d-459f-b256-189956a2e8b9,0.939836740494,1.83358335495,0.0411373265088,4.166666615443379,10.429929575315947,0.00105868116952,0.539622724056,0.1950863092723722,0.1872415945621023,0.539831995964,0.201651841402,434.193115234,0.925906538963,664.0,153.91414867970283,87.80403876987775,127.96849823,4.1332025528,,,,,,,,unknown
179634,179634,164800.0,0.622,0.669,-8.572,0.0338,0.156,0.0868,0.32,0.715,91.211,2.0509708737864082e-07,0,spotify:track:5M64GAYn0ZiUaVuZVBBAIg,My Baby's Got To Pay The Rent,The Deep Dark Woods,0e1bd825-bf4a-4fb8-84dd-54057861c1d2,,,,,,,,,,,,,,,,,,,,,,,,,,unknown
165735,165735,240654.0,0.76,0.619,-5.002,0.194,0.409,1.53e-05,0.0864,0.764,157.944,8.061366110681726e-07,1,spotify:track:1aVYeyLNQSCvJgAIAR9xVb,Wind On My Back,The Elovaters,8b22fa1d-d25c-4838-8308-039c4e4bf8f9,,,,,,,,,,,,,,,,,,,,,,,,,,unknown
92021,92021,194182.0,0.706,0.567,-6.95,0.169,0.0203,0.0,0.104,0.221,110.054,8.703175371558642e-07,1,spotify:track:5GZyGWY0uFx2Tory5Rey93,Twilight,Trizz,690f94f1-e7e5-4944-a1a9-0f0ebb275c69,,,,,,,,,,,,,,,,,,,,,,,,,,unknown
176595,176595,225991.0,0.809,0.582,-8.061,0.0654,0.0821,0.0399,0.112,0.649,177.993,2.89392055435836e-07,1,spotify:track:4oquikYJwWZZAX7iMW2Tbl,Good Stuff,Bobby Rush,86ed431d-885a-41c5-ba93-552d24f7f4eb,,,,,,,,,,,,,,,,,,,,,,,,,,unknown
261619,261619,606981.0,0.164,0.11,-27.484,0.0388,0.828,0.675,0.0914,0.0331,77.002,6.392292345229916e-08,3,spotify:track:1HJEQxWTSGB4V0zrgzfsMB,The Enhanced Organ Functioning,Energetic Alchemy,7b2b587a-074f-4fb8-b8e6-bea90ed97648,,,,,,,,,,,,,,,,,,,,,,,,,,unknown
88076,88076,283173.0,1.4389551878,0.791,-4.681,0.271,0.0577,0.0,0.0885,0.542,143.077,9.57012144519428e-07,2,spotify:track:79tbwF4mSrYD60Oo41JTXY,Ballin',Jeezy,52a37d50-0189-4eaf-a87f-08f5673fe07b,0.961483299732,3.41275835037,0.0955581068993,4.166666600852334,8.106364985979,0.00163907557726,0.550643861294,0.1863481069190639,0.1724553695559461,0.389426976442,0.120718106627,434.193115234,0.708303034306,674.0,141.7043698281917,81.63486011683142,143.127227783,4.52197265625,,,,,,,,unknown
118196,118196,158823.0,0.669,0.315,-16.743,0.044,0.348,0.807,0.252,0.517,84.998,2.770379604969053e-07,0,spotify:track:0YddaPizY4l7h3SP9yIJMq,SESSION,trabbey,e36def4b-d0ce-4454-8c6c-261cf096c940,,,,,,,,,,,,,,,,,,,,,,,,,,unknown
74597,74597,228493.0,0.579,0.613,-8.25,0.036,0.00575,0.101,0.0896,0.152,109.992,1.5755406073709044e-07,0,spotify:track:2hisexHljuvZj0bwqjFq4Q,Run,edapollo,950f1b18-6577-4bca-b9d2-63ca3dbcf98a,,,,,,,,,,,,,,,,,,,,,,,,,,unknown
31845,31845,196573.0,0.506,0.0735,-24.66,0.0396,0.955,0.0605,0.138,0.73,69.257,2.014518779283015e-07,0,spotify:track:6E7rdIiJMo8dKyyOTiKEH1,Flute Sonata in B minor / si mineur / h-moll: IV. Allegro,Georg Philipp Telemann,955fa2c3-9fbe-447f-8b0f-789caf676e0a,,,,,,,,,,,,,,,,,,,,,,,,,,unknown
